"HLGT"	"gene"	"mesh_tr"	"HLGT_N"	"mesh_N"	"intersect_N"	"flag"
"endocrine neoplasms malignant and unspecified"	"DRD1"	"Receptors, Dopamine D1"	"43911"	"7121"	"2"	FALSE
"endocrine neoplasms malignant and unspecified"	"DRD2"	"Receptors, Dopamine D2"	"43911"	"14244"	"14"	FALSE
"endocrine neoplasms malignant and unspecified"	"DRD3"	"Receptors, Dopamine D3"	"43911"	"2466"	"0"	FALSE
"endocrine neoplasms malignant and unspecified"	"DRD4"	"Receptors, Dopamine D4"	"43911"	"1711"	"3"	FALSE
"endocrine neoplasms malignant and unspecified"	"DRD5"	"Receptors, Dopamine D5"	"43911"	"424"	"0"	FALSE
"endocrine neoplasms malignant and unspecified"	"EDNRA"	"Receptor, Endothelin A"	"43911"	"2741"	"7"	FALSE
"endocrine neoplasms malignant and unspecified"	"EDNRB"	"Receptor, Endothelin B"	"43911"	"2261"	"8"	FALSE
"endocrine neoplasms malignant and unspecified"	"EGFR"	"ErbB Receptors"	"43911"	"59011"	"77"	FALSE
"endocrine neoplasms malignant and unspecified"	"ERBB2"	"Receptor, ErbB-2"	"43911"	"23142"	"21"	FALSE
"endocrine neoplasms malignant and unspecified"	"ESR1"	"Estrogen Receptor alpha"	"43911"	"11894"	"9"	FALSE
"endocrine neoplasms malignant and unspecified"	"ESR2"	"Estrogen Receptor beta"	"43911"	"5494"	"8"	FALSE
"endocrine neoplasms malignant and unspecified"	"F2"	"Thrombin"	"43911"	"26263"	"1"	FALSE
"endocrine neoplasms malignant and unspecified"	"GABBR1"	"Receptors, GABA-B"	"43911"	"2783"	"0"	FALSE
"endocrine neoplasms malignant and unspecified"	"GABRA1"	"Receptors, GABA-A"	"43911"	"18704"	"4"	FALSE
"endocrine neoplasms malignant and unspecified"	"GCGR"	"Receptors, Glucagon"	"43911"	"2352"	"3"	FALSE
"endocrine neoplasms malignant and unspecified"	"GHSR"	"Receptors, Ghrelin"	"43911"	"1447"	"10"	FALSE
"endocrine neoplasms malignant and unspecified"	"GIPR"	"Receptors, Gastrointestinal Hormone"	"43911"	"8704"	"48"	FALSE
"endocrine neoplasms malignant and unspecified"	"GRIN1"	"Receptors, N-Methyl-D-Aspartate"	"43911"	"26904"	"2"	FALSE
"endocrine neoplasms malignant and unspecified"	"HCAR2"	"Receptors, Nicotinic"	"43911"	"14917"	"22"	FALSE
"endocrine neoplasms malignant and unspecified"	"HRH1"	"Receptors, Histamine H1"	"43911"	"2208"	"2"	FALSE
"endocrine neoplasms malignant and unspecified"	"HRH2"	"Receptors, Histamine H2"	"43911"	"1864"	"3"	FALSE
"endocrine neoplasms malignant and unspecified"	"HRH3"	"Receptors, Histamine H3"	"43911"	"1275"	"1"	FALSE
"endocrine neoplasms malignant and unspecified"	"HTR1A"	"Receptor, Serotonin, 5-HT1A"	"43911"	"2707"	"0"	FALSE
"endocrine neoplasms malignant and unspecified"	"HTR1B"	"Receptor, Serotonin, 5-HT1B"	"43911"	"1187"	"0"	FALSE
"endocrine neoplasms malignant and unspecified"	"HTR2A"	"Receptor, Serotonin, 5-HT2A"	"43911"	"3015"	"3"	FALSE
"endocrine neoplasms malignant and unspecified"	"HTR2B"	"Receptor, Serotonin, 5-HT2B"	"43911"	"424"	"3"	FALSE
"endocrine neoplasms malignant and unspecified"	"HTR2C"	"Receptor, Serotonin, 5-HT2C"	"43911"	"1499"	"0"	FALSE
"endocrine neoplasms malignant and unspecified"	"HTR3A"	"Receptors, Serotonin, 5-HT3"	"43911"	"1657"	"0"	FALSE
"endocrine neoplasms malignant and unspecified"	"KCNH2"	"ERG1 Potassium Channel"	"43911"	"1772"	"1"	FALSE
"endocrine neoplasms malignant and unspecified"	"KCNJ11"	"KATP Channels"	"43911"	"2844"	"0"	FALSE
"endocrine neoplasms malignant and unspecified"	"KCNQ1"	"KCNQ1 Potassium Channel"	"43911"	"1304"	"0"	FALSE
"endocrine neoplasms malignant and unspecified"	"KDR"	"Vascular Endothelial Growth Factor Receptor-2"	"43911"	"6442"	"9"	FALSE
"endocrine neoplasms malignant and unspecified"	"MAOA"	"Monoamine Oxidase"	"43911"	"11015"	"40"	FALSE
"endocrine neoplasms malignant and unspecified"	"MAOB"	"Monoamine Oxidase"	"43911"	"11015"	"40"	FALSE
"endocrine neoplasms malignant and unspecified"	"MC3R"	"Receptor, Melanocortin, Type 3"	"43911"	"458"	"0"	FALSE
"endocrine neoplasms malignant and unspecified"	"MC4R"	"Receptor, Melanocortin, Type 4"	"43911"	"1576"	"1"	FALSE
"endocrine neoplasms malignant and unspecified"	"MLNR"	"Receptors, Gastrointestinal Hormone"	"43911"	"8704"	"48"	FALSE
"endocrine neoplasms malignant and unspecified"	"NPY1R"	"Receptors, Neuropeptide Y"	"43911"	"2372"	"6"	FALSE
"endocrine neoplasms malignant and unspecified"	"NPY2R"	"Receptors, Neuropeptide Y"	"43911"	"2372"	"6"	FALSE
"endocrine neoplasms malignant and unspecified"	"NR1H2"	"Liver X Receptors"	"43911"	"2568"	"0"	FALSE
"endocrine neoplasms malignant and unspecified"	"NR1H3"	"Liver X Receptors"	"43911"	"2568"	"0"	FALSE
"endocrine neoplasms malignant and unspecified"	"NR1I2"	"Pregnane X Receptor"	"43911"	"1618"	"0"	FALSE
"endocrine neoplasms malignant and unspecified"	"NR3C1"	"Receptors, Glucocorticoid"	"43911"	"12736"	"30"	FALSE
"endocrine neoplasms malignant and unspecified"	"NTSR1"	"Receptors, Neurotensin"	"43911"	"1049"	"0"	FALSE
"endocrine neoplasms malignant and unspecified"	"OPRD1"	"Receptors, Opioid, delta"	"43911"	"4485"	"0"	FALSE
"endocrine neoplasms malignant and unspecified"	"OPRK1"	"Receptors, Opioid, kappa"	"43911"	"4556"	"0"	FALSE
"endocrine neoplasms malignant and unspecified"	"OPRM1"	"Receptors, Opioid, mu"	"43911"	"8769"	"1"	FALSE
"endocrine neoplasms malignant and unspecified"	"PDE3A"	"Cyclic Nucleotide Phosphodiesterases, Type 3"	"43911"	"855"	"1"	FALSE
"endocrine neoplasms malignant and unspecified"	"PDE4D"	"Cyclic Nucleotide Phosphodiesterases, Type 4"	"43911"	"1839"	"1"	FALSE
"endocrine neoplasms malignant and unspecified"	"PDE6B"	"Cyclic Nucleotide Phosphodiesterases, Type 6"	"43911"	"470"	"0"	FALSE
"endocrine neoplasms malignant and unspecified"	"PGR"	"Receptors, Progesterone"	"43911"	"18606"	"10"	FALSE
"endocrine neoplasms malignant and unspecified"	"PPARA"	"PPAR alpha"	"43911"	"4297"	"0"	FALSE
"endocrine neoplasms malignant and unspecified"	"PPARD"	"PPAR delta"	"43911"	"1121"	"0"	FALSE
"endocrine neoplasms malignant and unspecified"	"PPARG"	"PPAR gamma"	"43911"	"12108"	"7"	FALSE
"endocrine neoplasms malignant and unspecified"	"PTGER1"	"Receptors, Prostaglandin E, EP1 Subtype"	"43911"	"437"	"1"	FALSE
"endocrine neoplasms malignant and unspecified"	"PTGER2"	"Receptors, Prostaglandin E, EP2 Subtype"	"43911"	"812"	"1"	FALSE
"endocrine neoplasms malignant and unspecified"	"PTGER3"	"Receptors, Prostaglandin E, EP3 Subtype"	"43911"	"531"	"0"	FALSE
"endocrine neoplasms malignant and unspecified"	"PTGER4"	"Receptors, Prostaglandin E, EP4 Subtype"	"43911"	"1036"	"0"	FALSE
"endocrine neoplasms malignant and unspecified"	"PTGS1"	"Cyclooxygenase 1"	"43911"	"4933"	"1"	FALSE
"endocrine neoplasms malignant and unspecified"	"PTGS2"	"Cyclooxygenase 2"	"43911"	"22509"	"11"	FALSE
"endocrine neoplasms malignant and unspecified"	"SCN2A"	"NAV1.2 Voltage-Gated Sodium Channel"	"43911"	"346"	"0"	FALSE
"endocrine neoplasms malignant and unspecified"	"SCN5A"	"NAV1.5 Voltage-Gated Sodium Channel"	"43911"	"1523"	"0"	FALSE
"endocrine neoplasms malignant and unspecified"	"SLC18A2"	"Vesicular Monoamine Transport Proteins"	"43911"	"1069"	"17"	FALSE
"endocrine neoplasms malignant and unspecified"	"SLC29A1"	"Equilibrative Nucleoside Transporter 1"	"43911"	"480"	"0"	FALSE
"endocrine neoplasms malignant and unspecified"	"SLC6A2"	"Norepinephrine Plasma Membrane Transport Proteins"	"43911"	"1388"	"16"	FALSE
"endocrine neoplasms malignant and unspecified"	"SLC6A3"	"Dopamine Plasma Membrane Transport Proteins"	"43911"	"5639"	"3"	FALSE
"endocrine neoplasms malignant and unspecified"	"SLC6A4"	"Serotonin Plasma Membrane Transport Proteins"	"43911"	"6470"	"1"	FALSE
"endocrine neoplasms malignant and unspecified"	"TACR1"	"Receptors, Neurokinin-1"	"43911"	"3342"	"0"	FALSE
"endocrine neoplasms malignant and unspecified"	"TACR2"	"Receptors, Neurokinin-2"	"43911"	"1108"	"0"	FALSE
"endocrine neoplasms malignant and unspecified"	"TBXA2R"	"Receptors, Thromboxane A2, Prostaglandin H2"	"43911"	"592"	"0"	FALSE
"endocrine neoplasms malignant and unspecified"	"THRA"	"Thyroid Hormone Receptors alpha"	"43911"	"506"	"1"	FALSE
"endocrine neoplasms malignant and unspecified"	"THRB"	"Thyroid Hormone Receptors beta"	"43911"	"748"	"1"	FALSE
"hepatobiliary investigations"	"ABCB11"	"ATP Binding Cassette Transporter, Subfamily B, Member 11"	"28390"	"554"	"12"	FALSE
"hepatobiliary investigations"	"ACHE"	"Acetylcholinesterase"	"28390"	"21600"	"9"	FALSE
"hepatobiliary investigations"	"ADORA1"	"Receptor, Adenosine A1"	"28390"	"1347"	"1"	FALSE
"hepatobiliary investigations"	"ADORA2A"	"Receptor, Adenosine A2A"	"28390"	"2325"	"0"	FALSE
"hepatobiliary investigations"	"ADORA3"	"Receptor, Adenosine A3"	"28390"	"746"	"0"	FALSE
"hepatobiliary investigations"	"ADRA1A"	"Receptors, Adrenergic, alpha-1"	"28390"	"3624"	"1"	FALSE
"hepatobiliary investigations"	"ADRA2A"	"Receptors, Adrenergic, alpha-2"	"28390"	"3568"	"2"	FALSE
"hepatobiliary investigations"	"ADRA2B"	"Receptors, Adrenergic, alpha-2"	"28390"	"3568"	"2"	FALSE
"hepatobiliary investigations"	"ADRA2C"	"Receptors, Adrenergic, alpha-2"	"28390"	"3568"	"2"	FALSE
"hepatobiliary investigations"	"ADRB1"	"Receptors, Adrenergic, beta-1"	"28390"	"1926"	"0"	FALSE
"hepatobiliary investigations"	"ADRB2"	"Receptors, Adrenergic, beta-2"	"28390"	"4272"	"0"	FALSE
"hepatobiliary investigations"	"ADRB3"	"Receptors, Adrenergic, beta-3"	"28390"	"1397"	"1"	FALSE
"hepatobiliary investigations"	"AGTR1"	"Receptor, Angiotensin, Type 1"	"28390"	"6781"	"2"	FALSE
"hepatobiliary investigations"	"AR"	"Receptors, Androgen"	"28390"	"14984"	"0"	FALSE
"hepatobiliary investigations"	"ATM"	"Ataxia Telangiectasia Mutated Proteins"	"28390"	"5371"	"0"	FALSE
"hepatobiliary investigations"	"ATR"	"Ataxia Telangiectasia Mutated Proteins"	"28390"	"5371"	"0"	FALSE
"hepatobiliary investigations"	"AVPR1A"	"Receptors, Vasopressin"	"28390"	"3303"	"0"	FALSE
"hepatobiliary investigations"	"AVPR2"	"Receptors, Vasopressin"	"28390"	"3303"	"0"	FALSE
"hepatobiliary investigations"	"BDKRB1"	"Receptor, Bradykinin B1"	"28390"	"790"	"0"	FALSE
"hepatobiliary investigations"	"BDKRB2"	"Receptor, Bradykinin B2"	"28390"	"1473"	"0"	FALSE
"hepatobiliary investigations"	"CACNA1B"	"Calcium Channels, N-Type"	"28390"	"1986"	"0"	FALSE
"hepatobiliary investigations"	"CACNA1C"	"Calcium Channels, L-Type"	"28390"	"7327"	"1"	FALSE
"hepatobiliary investigations"	"CCKAR"	"Receptor, Cholecystokinin A"	"28390"	"728"	"0"	FALSE
"hepatobiliary investigations"	"CCKBR"	"Receptor, Cholecystokinin B"	"28390"	"984"	"0"	FALSE
"hepatobiliary investigations"	"CHRM1"	"Receptor, Muscarinic M1"	"28390"	"1272"	"0"	FALSE
"hepatobiliary investigations"	"CHRM2"	"Receptor, Muscarinic M2"	"28390"	"1442"	"0"	FALSE
"hepatobiliary investigations"	"CHRM3"	"Receptor, Muscarinic M3"	"28390"	"1428"	"0"	FALSE
"hepatobiliary investigations"	"CHRM4"	"Receptor, Muscarinic M4"	"28390"	"386"	"0"	FALSE
"hepatobiliary investigations"	"CHRM5"	"Receptor, Muscarinic M5"	"28390"	"125"	"0"	FALSE
"hepatobiliary investigations"	"CHRNA4"	"Receptors, Nicotinic"	"28390"	"14917"	"2"	FALSE
"hepatobiliary investigations"	"CNR1"	"Receptor, Cannabinoid, CB1"	"28390"	"5259"	"1"	FALSE
"hepatobiliary investigations"	"CRHR1"	"Receptors, Corticotropin-Releasing Hormone"	"28390"	"2903"	"0"	FALSE
"hepatobiliary investigations"	"CRHR2"	"Receptors, Corticotropin-Releasing Hormone"	"28390"	"2903"	"0"	FALSE
"hepatobiliary investigations"	"DPP4"	"Dipeptidyl Peptidase 4"	"28390"	"3665"	"6"	FALSE
"hepatobiliary investigations"	"DRD1"	"Receptors, Dopamine D1"	"28390"	"7121"	"0"	FALSE
"hepatobiliary investigations"	"DRD2"	"Receptors, Dopamine D2"	"28390"	"14244"	"4"	FALSE
"hepatobiliary investigations"	"DRD3"	"Receptors, Dopamine D3"	"28390"	"2466"	"0"	FALSE
"hepatobiliary investigations"	"DRD4"	"Receptors, Dopamine D4"	"28390"	"1711"	"0"	FALSE
"hepatobiliary investigations"	"DRD5"	"Receptors, Dopamine D5"	"28390"	"424"	"0"	FALSE
"hepatobiliary investigations"	"EDNRA"	"Receptor, Endothelin A"	"28390"	"2741"	"1"	FALSE
"hepatobiliary investigations"	"EDNRB"	"Receptor, Endothelin B"	"28390"	"2261"	"1"	FALSE
"hepatobiliary investigations"	"EGFR"	"ErbB Receptors"	"28390"	"59011"	"5"	FALSE
"hepatobiliary investigations"	"ERBB2"	"Receptor, ErbB-2"	"28390"	"23142"	"1"	FALSE
"hepatobiliary investigations"	"ESR1"	"Estrogen Receptor alpha"	"28390"	"11894"	"2"	FALSE
"hepatobiliary investigations"	"ESR2"	"Estrogen Receptor beta"	"28390"	"5494"	"1"	FALSE
"hepatobiliary investigations"	"F2"	"Thrombin"	"28390"	"26263"	"9"	FALSE
"hepatobiliary investigations"	"GABBR1"	"Receptors, GABA-B"	"28390"	"2783"	"1"	FALSE
"hepatobiliary investigations"	"GABRA1"	"Receptors, GABA-A"	"28390"	"18704"	"3"	FALSE
"hepatobiliary investigations"	"GCGR"	"Receptors, Glucagon"	"28390"	"2352"	"1"	FALSE
"hepatobiliary investigations"	"GHSR"	"Receptors, Ghrelin"	"28390"	"1447"	"0"	FALSE
"hepatobiliary investigations"	"GIPR"	"Receptors, Gastrointestinal Hormone"	"28390"	"8704"	"1"	FALSE
"hepatobiliary investigations"	"GRIN1"	"Receptors, N-Methyl-D-Aspartate"	"28390"	"26904"	"2"	FALSE
"hepatobiliary investigations"	"HCAR2"	"Receptors, Nicotinic"	"28390"	"14917"	"2"	FALSE
"hepatobiliary investigations"	"HRH1"	"Receptors, Histamine H1"	"28390"	"2208"	"1"	FALSE
"hepatobiliary investigations"	"HRH2"	"Receptors, Histamine H2"	"28390"	"1864"	"1"	FALSE
"hepatobiliary investigations"	"HRH3"	"Receptors, Histamine H3"	"28390"	"1275"	"1"	FALSE
"hepatobiliary investigations"	"HTR1A"	"Receptor, Serotonin, 5-HT1A"	"28390"	"2707"	"1"	FALSE
"hepatobiliary investigations"	"HTR1B"	"Receptor, Serotonin, 5-HT1B"	"28390"	"1187"	"0"	FALSE
"hepatobiliary investigations"	"HTR2A"	"Receptor, Serotonin, 5-HT2A"	"28390"	"3015"	"0"	FALSE
"hepatobiliary investigations"	"HTR2B"	"Receptor, Serotonin, 5-HT2B"	"28390"	"424"	"0"	FALSE
"hepatobiliary investigations"	"HTR2C"	"Receptor, Serotonin, 5-HT2C"	"28390"	"1499"	"0"	FALSE
"hepatobiliary investigations"	"HTR3A"	"Receptors, Serotonin, 5-HT3"	"28390"	"1657"	"0"	FALSE
"hepatobiliary investigations"	"KCNH2"	"ERG1 Potassium Channel"	"28390"	"1772"	"0"	FALSE
"hepatobiliary investigations"	"KCNJ11"	"KATP Channels"	"28390"	"2844"	"1"	FALSE
"hepatobiliary investigations"	"KCNQ1"	"KCNQ1 Potassium Channel"	"28390"	"1304"	"0"	FALSE
"hepatobiliary investigations"	"KDR"	"Vascular Endothelial Growth Factor Receptor-2"	"28390"	"6442"	"4"	FALSE
"hepatobiliary investigations"	"MAOA"	"Monoamine Oxidase"	"28390"	"11015"	"17"	FALSE
"hepatobiliary investigations"	"MAOB"	"Monoamine Oxidase"	"28390"	"11015"	"17"	FALSE
"hepatobiliary investigations"	"MC3R"	"Receptor, Melanocortin, Type 3"	"28390"	"458"	"0"	FALSE
"hepatobiliary investigations"	"MC4R"	"Receptor, Melanocortin, Type 4"	"28390"	"1576"	"0"	FALSE
"hepatobiliary investigations"	"MLNR"	"Receptors, Gastrointestinal Hormone"	"28390"	"8704"	"1"	FALSE
"hepatobiliary investigations"	"NPY1R"	"Receptors, Neuropeptide Y"	"28390"	"2372"	"0"	FALSE
"hepatobiliary investigations"	"NPY2R"	"Receptors, Neuropeptide Y"	"28390"	"2372"	"0"	FALSE
"hepatobiliary investigations"	"NR1H2"	"Liver X Receptors"	"28390"	"2568"	"2"	FALSE
"hepatobiliary investigations"	"NR1H3"	"Liver X Receptors"	"28390"	"2568"	"2"	FALSE
"hepatobiliary investigations"	"NR1I2"	"Pregnane X Receptor"	"28390"	"1618"	"0"	FALSE
"hepatobiliary investigations"	"NR3C1"	"Receptors, Glucocorticoid"	"28390"	"12736"	"1"	FALSE
"hepatobiliary investigations"	"NTSR1"	"Receptors, Neurotensin"	"28390"	"1049"	"0"	FALSE
"hepatobiliary investigations"	"OPRD1"	"Receptors, Opioid, delta"	"28390"	"4485"	"0"	FALSE
"hepatobiliary investigations"	"OPRK1"	"Receptors, Opioid, kappa"	"28390"	"4556"	"0"	FALSE
"hepatobiliary investigations"	"OPRM1"	"Receptors, Opioid, mu"	"28390"	"8769"	"1"	FALSE
"hepatobiliary investigations"	"PDE3A"	"Cyclic Nucleotide Phosphodiesterases, Type 3"	"28390"	"855"	"0"	FALSE
"hepatobiliary investigations"	"PDE4D"	"Cyclic Nucleotide Phosphodiesterases, Type 4"	"28390"	"1839"	"0"	FALSE
"hepatobiliary investigations"	"PDE6B"	"Cyclic Nucleotide Phosphodiesterases, Type 6"	"28390"	"470"	"0"	FALSE
"hepatobiliary investigations"	"PGR"	"Receptors, Progesterone"	"28390"	"18606"	"0"	FALSE
"hepatobiliary investigations"	"PPARA"	"PPAR alpha"	"28390"	"4297"	"10"	FALSE
"hepatobiliary investigations"	"PPARD"	"PPAR delta"	"28390"	"1121"	"0"	FALSE
"hepatobiliary investigations"	"PPARG"	"PPAR gamma"	"28390"	"12108"	"9"	FALSE
"hepatobiliary investigations"	"PTGER1"	"Receptors, Prostaglandin E, EP1 Subtype"	"28390"	"437"	"0"	FALSE
"hepatobiliary investigations"	"PTGER2"	"Receptors, Prostaglandin E, EP2 Subtype"	"28390"	"812"	"0"	FALSE
"hepatobiliary investigations"	"PTGER3"	"Receptors, Prostaglandin E, EP3 Subtype"	"28390"	"531"	"0"	FALSE
"hepatobiliary investigations"	"PTGER4"	"Receptors, Prostaglandin E, EP4 Subtype"	"28390"	"1036"	"0"	FALSE
"hepatobiliary investigations"	"PTGS1"	"Cyclooxygenase 1"	"28390"	"4933"	"3"	FALSE
"hepatobiliary investigations"	"PTGS2"	"Cyclooxygenase 2"	"28390"	"22509"	"15"	FALSE
"hepatobiliary investigations"	"SCN2A"	"NAV1.2 Voltage-Gated Sodium Channel"	"28390"	"346"	"0"	FALSE
"hepatobiliary investigations"	"SCN5A"	"NAV1.5 Voltage-Gated Sodium Channel"	"28390"	"1523"	"0"	FALSE
"hepatobiliary investigations"	"SLC18A2"	"Vesicular Monoamine Transport Proteins"	"28390"	"1069"	"0"	FALSE
"hepatobiliary investigations"	"SLC29A1"	"Equilibrative Nucleoside Transporter 1"	"28390"	"480"	"0"	FALSE
"hepatobiliary investigations"	"SLC6A2"	"Norepinephrine Plasma Membrane Transport Proteins"	"28390"	"1388"	"0"	FALSE
"hepatobiliary investigations"	"SLC6A3"	"Dopamine Plasma Membrane Transport Proteins"	"28390"	"5639"	"0"	FALSE
"hepatobiliary investigations"	"SLC6A4"	"Serotonin Plasma Membrane Transport Proteins"	"28390"	"6470"	"1"	FALSE
"hepatobiliary investigations"	"TACR1"	"Receptors, Neurokinin-1"	"28390"	"3342"	"0"	FALSE
"hepatobiliary investigations"	"TACR2"	"Receptors, Neurokinin-2"	"28390"	"1108"	"0"	FALSE
"hepatobiliary investigations"	"TBXA2R"	"Receptors, Thromboxane A2, Prostaglandin H2"	"28390"	"592"	"0"	FALSE
"hepatobiliary investigations"	"THRA"	"Thyroid Hormone Receptors alpha"	"28390"	"506"	"0"	FALSE
"hepatobiliary investigations"	"THRB"	"Thyroid Hormone Receptors beta"	"28390"	"748"	"0"	FALSE
"cardiac therapeutic procedures"	"ABCB11"	"ATP Binding Cassette Transporter, Subfamily B, Member 11"	"268973"	"554"	"0"	FALSE
"cardiac therapeutic procedures"	"ACHE"	"Acetylcholinesterase"	"268973"	"21600"	"9"	FALSE
"cardiac therapeutic procedures"	"ADORA1"	"Receptor, Adenosine A1"	"268973"	"1347"	"3"	FALSE
"cardiac therapeutic procedures"	"ADORA2A"	"Receptor, Adenosine A2A"	"268973"	"2325"	"2"	FALSE
"cardiac therapeutic procedures"	"ADORA3"	"Receptor, Adenosine A3"	"268973"	"746"	"0"	FALSE
"cardiac therapeutic procedures"	"ADRA1A"	"Receptors, Adrenergic, alpha-1"	"268973"	"3624"	"6"	FALSE
"cardiac therapeutic procedures"	"ADRA2A"	"Receptors, Adrenergic, alpha-2"	"268973"	"3568"	"5"	FALSE
"cardiac therapeutic procedures"	"ADRA2B"	"Receptors, Adrenergic, alpha-2"	"268973"	"3568"	"5"	FALSE
"cardiac therapeutic procedures"	"ADRA2C"	"Receptors, Adrenergic, alpha-2"	"268973"	"3568"	"5"	FALSE
"cardiac therapeutic procedures"	"ADRB1"	"Receptors, Adrenergic, beta-1"	"268973"	"1926"	"34"	FALSE
"cardiac therapeutic procedures"	"ADRB2"	"Receptors, Adrenergic, beta-2"	"268973"	"4272"	"42"	FALSE
"cardiac therapeutic procedures"	"ADRB3"	"Receptors, Adrenergic, beta-3"	"268973"	"1397"	"7"	FALSE
"cardiac therapeutic procedures"	"AGTR1"	"Receptor, Angiotensin, Type 1"	"268973"	"6781"	"44"	FALSE
"cardiac therapeutic procedures"	"AR"	"Receptors, Androgen"	"268973"	"14984"	"0"	FALSE
"cardiac therapeutic procedures"	"ATM"	"Ataxia Telangiectasia Mutated Proteins"	"268973"	"5371"	"0"	FALSE
"cardiac therapeutic procedures"	"ATR"	"Ataxia Telangiectasia Mutated Proteins"	"268973"	"5371"	"0"	FALSE
"cardiac therapeutic procedures"	"AVPR1A"	"Receptors, Vasopressin"	"268973"	"3303"	"4"	FALSE
"cardiac therapeutic procedures"	"AVPR2"	"Receptors, Vasopressin"	"268973"	"3303"	"4"	FALSE
"cardiac therapeutic procedures"	"BDKRB1"	"Receptor, Bradykinin B1"	"268973"	"790"	"2"	FALSE
"cardiac therapeutic procedures"	"BDKRB2"	"Receptor, Bradykinin B2"	"268973"	"1473"	"5"	FALSE
"cardiac therapeutic procedures"	"CACNA1B"	"Calcium Channels, N-Type"	"268973"	"1986"	"1"	FALSE
"cardiac therapeutic procedures"	"CACNA1C"	"Calcium Channels, L-Type"	"268973"	"7327"	"27"	FALSE
"cardiac therapeutic procedures"	"CCKAR"	"Receptor, Cholecystokinin A"	"268973"	"728"	"0"	FALSE
"cardiac therapeutic procedures"	"CCKBR"	"Receptor, Cholecystokinin B"	"268973"	"984"	"0"	FALSE
"cardiac therapeutic procedures"	"CHRM1"	"Receptor, Muscarinic M1"	"268973"	"1272"	"0"	FALSE
"cardiac therapeutic procedures"	"CHRM2"	"Receptor, Muscarinic M2"	"268973"	"1442"	"4"	FALSE
"cardiac therapeutic procedures"	"CHRM3"	"Receptor, Muscarinic M3"	"268973"	"1428"	"2"	FALSE
"cardiac therapeutic procedures"	"CHRM4"	"Receptor, Muscarinic M4"	"268973"	"386"	"0"	FALSE
