"HLGT"	"gene"	"mesh_tr"	"HLGT_N"	"mesh_N"	"intersect_N"	"flag"
"skin and subcutaneous tissue disorders nec"	"GRIN1"	"Receptors, N-Methyl-D-Aspartate"	"8192"	"26904"	"0"	FALSE
"skin and subcutaneous tissue disorders nec"	"SLC6A3"	"Dopamine Plasma Membrane Transport Proteins"	"8192"	"5639"	"0"	FALSE
"skin and subcutaneous tissue disorders nec"	"ADRA2A"	"Receptors, Adrenergic, alpha-2"	"8192"	"3568"	"1"	FALSE
"skin and subcutaneous tissue disorders nec"	"CNR1"	"Receptor, Cannabinoid, CB1"	"8192"	"5259"	"1"	FALSE
"skin and subcutaneous tissue disorders nec"	"ADORA1"	"Receptor, Adenosine A1"	"8192"	"1347"	"0"	FALSE
"skin and subcutaneous tissue disorders nec"	"EDNRB"	"Receptor, Endothelin B"	"8192"	"2261"	"0"	FALSE
"skin and subcutaneous tissue disorders nec"	"EDNRA"	"Receptor, Endothelin A"	"8192"	"2741"	"0"	FALSE
"skin and subcutaneous tissue disorders nec"	"ADORA2A"	"Receptor, Adenosine A2A"	"8192"	"2325"	"0"	FALSE
"skin and subcutaneous tissue disorders nec"	"NTSR1"	"Receptors, Neurotensin"	"8192"	"1049"	"0"	FALSE
"skin and subcutaneous tissue disorders nec"	"OPRD1"	"Receptors, Opioid, delta"	"8192"	"4485"	"0"	FALSE
"skin and subcutaneous tissue disorders nec"	"ESR1"	"Receptors, Estrogen"	"8192"	"48067"	"5"	FALSE
"skin and subcutaneous tissue disorders nec"	"TBXA2R"	"Receptors, Thromboxane A2, Prostaglandin H2"	"8192"	"592"	"0"	FALSE
"skin and subcutaneous tissue disorders nec"	"OPRM1"	"Receptors, Opioid, mu"	"8192"	"8769"	"0"	FALSE
"skin and subcutaneous tissue disorders nec"	"SLC6A2"	"Norepinephrine Plasma Membrane Transport Proteins"	"8192"	"1388"	"0"	FALSE
"skin and subcutaneous tissue disorders nec"	"SLC6A4"	"Serotonin Plasma Membrane Transport Proteins"	"8192"	"6470"	"0"	FALSE
"skin and subcutaneous tissue disorders nec"	"DRD1"	"Receptors, Dopamine D1"	"8192"	"7121"	"0"	FALSE
"skin and subcutaneous tissue disorders nec"	"HRH1"	"Receptors, Histamine H1"	"8192"	"2208"	"0"	FALSE
"skin appendage conditions"	"AR"	"Receptors, Androgen"	"32167"	"14984"	"150"	FALSE
"skin appendage conditions"	"NR3C1"	"Receptors, Glucocorticoid"	"32167"	"12736"	"10"	FALSE
"skin appendage conditions"	"HTR3A"	"Receptors, Serotonin, 5-HT3"	"32167"	"1657"	"0"	FALSE
"skin appendage conditions"	"PDE3A"	"Cyclic Nucleotide Phosphodiesterases, Type 3"	"32167"	"855"	"1"	FALSE
"skin appendage conditions"	"PTGS2"	"Cyclooxygenase 2"	"32167"	"22509"	"13"	FALSE
"skin appendage conditions"	"PDE4D"	"Cyclic Nucleotide Phosphodiesterases, Type 4"	"32167"	"1839"	"1"	FALSE
"skin appendage conditions"	"ADRA1A"	"Receptors, Adrenergic, alpha-1"	"32167"	"3624"	"2"	FALSE
"skin appendage conditions"	"KCNH2"	"ERG1 Potassium Channel"	"32167"	"1772"	"0"	FALSE
"skin appendage conditions"	"SLC29A1"	"Equilibrative Nucleoside Transporter 1"	"32167"	"480"	"0"	FALSE
"skin appendage conditions"	"HTR2A"	"Receptor, Serotonin, 5-HT2A"	"32167"	"3015"	"0"	FALSE
"skin appendage conditions"	"SCN5A"	"NAV1.5 Voltage-Gated Sodium Channel"	"32167"	"1523"	"0"	FALSE
"skin appendage conditions"	"ABCB11"	"ATP Binding Cassette Transporter, Subfamily B, Member 11"	"32167"	"554"	"0"	FALSE
"skin appendage conditions"	"MAOA"	"Monoamine Oxidase"	"32167"	"11015"	"0"	FALSE
"skin appendage conditions"	"PGR"	"Receptors, Progesterone"	"32167"	"18606"	"13"	TRUE
"skin appendage conditions"	"ADRB2"	"Receptors, Adrenergic, beta-2"	"32167"	"4272"	"0"	FALSE
"skin appendage conditions"	"GABRA1"	"Receptors, GABA-A"	"32167"	"18704"	"1"	FALSE
"skin appendage conditions"	"HTR2B"	"Receptor, Serotonin, 5-HT2B"	"32167"	"424"	"0"	FALSE
"skin appendage conditions"	"AGTR1"	"Receptor, Angiotensin, Type 1"	"32167"	"6781"	"0"	FALSE
"skin appendage conditions"	"ADORA3"	"Receptor, Adenosine A3"	"32167"	"746"	"0"	FALSE
"skin appendage conditions"	"KDR"	"Vascular Endothelial Growth Factor Receptor-2"	"32167"	"6442"	"2"	FALSE
"skin appendage conditions"	"ACHE"	"Acetylcholinesterase"	"32167"	"21600"	"0"	FALSE
"skin appendage conditions"	"CHRM1"	"Receptor, Muscarinic M1"	"32167"	"1272"	"0"	FALSE
"skin appendage conditions"	"GRIN1"	"Receptors, N-Methyl-D-Aspartate"	"32167"	"26904"	"1"	FALSE
"skin appendage conditions"	"SLC6A3"	"Dopamine Plasma Membrane Transport Proteins"	"32167"	"5639"	"0"	FALSE
"skin appendage conditions"	"ADRA2A"	"Receptors, Adrenergic, alpha-2"	"32167"	"3568"	"1"	FALSE
"skin appendage conditions"	"CNR1"	"Receptor, Cannabinoid, CB1"	"32167"	"5259"	"0"	FALSE
"skin appendage conditions"	"ADORA1"	"Receptor, Adenosine A1"	"32167"	"1347"	"0"	FALSE
"skin appendage conditions"	"EDNRB"	"Receptor, Endothelin B"	"32167"	"2261"	"0"	FALSE
"skin appendage conditions"	"EDNRA"	"Receptor, Endothelin A"	"32167"	"2741"	"2"	FALSE
"skin appendage conditions"	"ADORA2A"	"Receptor, Adenosine A2A"	"32167"	"2325"	"0"	FALSE
"skin appendage conditions"	"NTSR1"	"Receptors, Neurotensin"	"32167"	"1049"	"0"	FALSE
"skin appendage conditions"	"OPRD1"	"Receptors, Opioid, delta"	"32167"	"4485"	"0"	FALSE
"skin appendage conditions"	"ESR1"	"Receptors, Estrogen"	"32167"	"48067"	"34"	FALSE
"skin appendage conditions"	"TBXA2R"	"Receptors, Thromboxane A2, Prostaglandin H2"	"32167"	"592"	"0"	FALSE
"skin appendage conditions"	"OPRM1"	"Receptors, Opioid, mu"	"32167"	"8769"	"0"	FALSE
"skin appendage conditions"	"SLC6A2"	"Norepinephrine Plasma Membrane Transport Proteins"	"32167"	"1388"	"0"	FALSE
"skin appendage conditions"	"SLC6A4"	"Serotonin Plasma Membrane Transport Proteins"	"32167"	"6470"	"0"	FALSE
"skin appendage conditions"	"DRD1"	"Receptors, Dopamine D1"	"32167"	"7121"	"0"	FALSE
"skin appendage conditions"	"HRH1"	"Receptors, Histamine H1"	"32167"	"2208"	"1"	FALSE
"arteriosclerosis, stenosis, vascular insufficiency and necrosis"	"AR"	"Receptors, Androgen"	"406752"	"14984"	"16"	FALSE
"arteriosclerosis, stenosis, vascular insufficiency and necrosis"	"NR3C1"	"Receptors, Glucocorticoid"	"406752"	"12736"	"38"	FALSE
"arteriosclerosis, stenosis, vascular insufficiency and necrosis"	"HTR3A"	"Receptors, Serotonin, 5-HT3"	"406752"	"1657"	"1"	FALSE
"arteriosclerosis, stenosis, vascular insufficiency and necrosis"	"PDE3A"	"Cyclic Nucleotide Phosphodiesterases, Type 3"	"406752"	"855"	"66"	TRUE
"arteriosclerosis, stenosis, vascular insufficiency and necrosis"	"PTGS2"	"Cyclooxygenase 2"	"406752"	"22509"	"359"	FALSE
"arteriosclerosis, stenosis, vascular insufficiency and necrosis"	"PDE4D"	"Cyclic Nucleotide Phosphodiesterases, Type 4"	"406752"	"1839"	"100"	FALSE
"arteriosclerosis, stenosis, vascular insufficiency and necrosis"	"ADRA1A"	"Receptors, Adrenergic, alpha-1"	"406752"	"3624"	"22"	FALSE
"arteriosclerosis, stenosis, vascular insufficiency and necrosis"	"KCNH2"	"ERG1 Potassium Channel"	"406752"	"1772"	"7"	FALSE
"arteriosclerosis, stenosis, vascular insufficiency and necrosis"	"SLC29A1"	"Equilibrative Nucleoside Transporter 1"	"406752"	"480"	"1"	FALSE
"arteriosclerosis, stenosis, vascular insufficiency and necrosis"	"HTR2A"	"Receptor, Serotonin, 5-HT2A"	"406752"	"3015"	"19"	FALSE
"arteriosclerosis, stenosis, vascular insufficiency and necrosis"	"SCN5A"	"NAV1.5 Voltage-Gated Sodium Channel"	"406752"	"1523"	"10"	FALSE
"arteriosclerosis, stenosis, vascular insufficiency and necrosis"	"ABCB11"	"ATP Binding Cassette Transporter, Subfamily B, Member 11"	"406752"	"554"	"2"	FALSE
"arteriosclerosis, stenosis, vascular insufficiency and necrosis"	"MAOA"	"Monoamine Oxidase"	"406752"	"11015"	"71"	FALSE
"arteriosclerosis, stenosis, vascular insufficiency and necrosis"	"PGR"	"Receptors, Progesterone"	"406752"	"18606"	"17"	FALSE
"arteriosclerosis, stenosis, vascular insufficiency and necrosis"	"ADRB2"	"Receptors, Adrenergic, beta-2"	"406752"	"4272"	"32"	FALSE
"arteriosclerosis, stenosis, vascular insufficiency and necrosis"	"GABRA1"	"Receptors, GABA-A"	"406752"	"18704"	"204"	FALSE
"arteriosclerosis, stenosis, vascular insufficiency and necrosis"	"HTR2B"	"Receptor, Serotonin, 5-HT2B"	"406752"	"424"	"4"	FALSE
"arteriosclerosis, stenosis, vascular insufficiency and necrosis"	"AGTR1"	"Receptor, Angiotensin, Type 1"	"406752"	"6781"	"178"	FALSE
"arteriosclerosis, stenosis, vascular insufficiency and necrosis"	"ADORA3"	"Receptor, Adenosine A3"	"406752"	"746"	"16"	FALSE
"arteriosclerosis, stenosis, vascular insufficiency and necrosis"	"KDR"	"Vascular Endothelial Growth Factor Receptor-2"	"406752"	"6442"	"118"	FALSE
"arteriosclerosis, stenosis, vascular insufficiency and necrosis"	"ACHE"	"Acetylcholinesterase"	"406752"	"21600"	"140"	FALSE
"arteriosclerosis, stenosis, vascular insufficiency and necrosis"	"CHRM1"	"Receptor, Muscarinic M1"	"406752"	"1272"	"10"	FALSE
"arteriosclerosis, stenosis, vascular insufficiency and necrosis"	"GRIN1"	"Receptors, N-Methyl-D-Aspartate"	"406752"	"26904"	"1222"	FALSE
"arteriosclerosis, stenosis, vascular insufficiency and necrosis"	"SLC6A3"	"Dopamine Plasma Membrane Transport Proteins"	"406752"	"5639"	"24"	FALSE
"arteriosclerosis, stenosis, vascular insufficiency and necrosis"	"ADRA2A"	"Receptors, Adrenergic, alpha-2"	"406752"	"3568"	"25"	FALSE
"arteriosclerosis, stenosis, vascular insufficiency and necrosis"	"CNR1"	"Receptor, Cannabinoid, CB1"	"406752"	"5259"	"55"	FALSE
"arteriosclerosis, stenosis, vascular insufficiency and necrosis"	"ADORA1"	"Receptor, Adenosine A1"	"406752"	"1347"	"56"	FALSE
"arteriosclerosis, stenosis, vascular insufficiency and necrosis"	"EDNRB"	"Receptor, Endothelin B"	"406752"	"2261"	"61"	FALSE
"arteriosclerosis, stenosis, vascular insufficiency and necrosis"	"EDNRA"	"Receptor, Endothelin A"	"406752"	"2741"	"95"	FALSE
"arteriosclerosis, stenosis, vascular insufficiency and necrosis"	"ADORA2A"	"Receptor, Adenosine A2A"	"406752"	"2325"	"52"	FALSE
"arteriosclerosis, stenosis, vascular insufficiency and necrosis"	"NTSR1"	"Receptors, Neurotensin"	"406752"	"1049"	"2"	FALSE
"arteriosclerosis, stenosis, vascular insufficiency and necrosis"	"OPRD1"	"Receptors, Opioid, delta"	"406752"	"4485"	"43"	FALSE
"arteriosclerosis, stenosis, vascular insufficiency and necrosis"	"ESR1"	"Receptors, Estrogen"	"406752"	"48067"	"190"	FALSE
"arteriosclerosis, stenosis, vascular insufficiency and necrosis"	"TBXA2R"	"Receptors, Thromboxane A2, Prostaglandin H2"	"406752"	"592"	"18"	FALSE
"arteriosclerosis, stenosis, vascular insufficiency and necrosis"	"OPRM1"	"Receptors, Opioid, mu"	"406752"	"8769"	"19"	FALSE
"arteriosclerosis, stenosis, vascular insufficiency and necrosis"	"SLC6A2"	"Norepinephrine Plasma Membrane Transport Proteins"	"406752"	"1388"	"3"	FALSE
"arteriosclerosis, stenosis, vascular insufficiency and necrosis"	"SLC6A4"	"Serotonin Plasma Membrane Transport Proteins"	"406752"	"6470"	"43"	FALSE
"arteriosclerosis, stenosis, vascular insufficiency and necrosis"	"DRD1"	"Receptors, Dopamine D1"	"406752"	"7121"	"43"	TRUE
"arteriosclerosis, stenosis, vascular insufficiency and necrosis"	"HRH1"	"Receptors, Histamine H1"	"406752"	"2208"	"6"	FALSE
"decreased and nonspecific blood pressure disorders and shock"	"AR"	"Receptors, Androgen"	"254393"	"14984"	"10"	FALSE
"decreased and nonspecific blood pressure disorders and shock"	"NR3C1"	"Receptors, Glucocorticoid"	"254393"	"12736"	"109"	FALSE
"decreased and nonspecific blood pressure disorders and shock"	"HTR3A"	"Receptors, Serotonin, 5-HT3"	"254393"	"1657"	"8"	FALSE
"decreased and nonspecific blood pressure disorders and shock"	"PDE3A"	"Cyclic Nucleotide Phosphodiesterases, Type 3"	"254393"	"855"	"8"	FALSE
"decreased and nonspecific blood pressure disorders and shock"	"PTGS2"	"Cyclooxygenase 2"	"254393"	"22509"	"213"	FALSE
"decreased and nonspecific blood pressure disorders and shock"	"PDE4D"	"Cyclic Nucleotide Phosphodiesterases, Type 4"	"254393"	"1839"	"19"	FALSE
"decreased and nonspecific blood pressure disorders and shock"	"ADRA1A"	"Receptors, Adrenergic, alpha-1"	"254393"	"3624"	"49"	FALSE
"decreased and nonspecific blood pressure disorders and shock"	"KCNH2"	"ERG1 Potassium Channel"	"254393"	"1772"	"27"	TRUE
"decreased and nonspecific blood pressure disorders and shock"	"SLC29A1"	"Equilibrative Nucleoside Transporter 1"	"254393"	"480"	"1"	FALSE
"decreased and nonspecific blood pressure disorders and shock"	"HTR2A"	"Receptor, Serotonin, 5-HT2A"	"254393"	"3015"	"2"	FALSE
"decreased and nonspecific blood pressure disorders and shock"	"SCN5A"	"NAV1.5 Voltage-Gated Sodium Channel"	"254393"	"1523"	"40"	FALSE
"decreased and nonspecific blood pressure disorders and shock"	"ABCB11"	"ATP Binding Cassette Transporter, Subfamily B, Member 11"	"254393"	"554"	"6"	FALSE
"decreased and nonspecific blood pressure disorders and shock"	"MAOA"	"Monoamine Oxidase"	"254393"	"11015"	"36"	FALSE
"decreased and nonspecific blood pressure disorders and shock"	"PGR"	"Receptors, Progesterone"	"254393"	"18606"	"3"	FALSE
"decreased and nonspecific blood pressure disorders and shock"	"ADRB2"	"Receptors, Adrenergic, beta-2"	"254393"	"4272"	"50"	FALSE
"decreased and nonspecific blood pressure disorders and shock"	"GABRA1"	"Receptors, GABA-A"	"254393"	"18704"	"25"	FALSE
"decreased and nonspecific blood pressure disorders and shock"	"HTR2B"	"Receptor, Serotonin, 5-HT2B"	"254393"	"424"	"1"	FALSE
"decreased and nonspecific blood pressure disorders and shock"	"AGTR1"	"Receptor, Angiotensin, Type 1"	"254393"	"6781"	"42"	FALSE
"decreased and nonspecific blood pressure disorders and shock"	"ADORA3"	"Receptor, Adenosine A3"	"254393"	"746"	"16"	FALSE
"decreased and nonspecific blood pressure disorders and shock"	"KDR"	"Vascular Endothelial Growth Factor Receptor-2"	"254393"	"6442"	"12"	FALSE
"decreased and nonspecific blood pressure disorders and shock"	"ACHE"	"Acetylcholinesterase"	"254393"	"21600"	"57"	FALSE
"decreased and nonspecific blood pressure disorders and shock"	"CHRM1"	"Receptor, Muscarinic M1"	"254393"	"1272"	"5"	FALSE
"decreased and nonspecific blood pressure disorders and shock"	"GRIN1"	"Receptors, N-Methyl-D-Aspartate"	"254393"	"26904"	"42"	FALSE
"decreased and nonspecific blood pressure disorders and shock"	"SLC6A3"	"Dopamine Plasma Membrane Transport Proteins"	"254393"	"5639"	"42"	FALSE
"decreased and nonspecific blood pressure disorders and shock"	"ADRA2A"	"Receptors, Adrenergic, alpha-2"	"254393"	"3568"	"44"	FALSE
"decreased and nonspecific blood pressure disorders and shock"	"CNR1"	"Receptor, Cannabinoid, CB1"	"254393"	"5259"	"28"	FALSE
"decreased and nonspecific blood pressure disorders and shock"	"ADORA1"	"Receptor, Adenosine A1"	"254393"	"1347"	"12"	FALSE
"decreased and nonspecific blood pressure disorders and shock"	"EDNRB"	"Receptor, Endothelin B"	"254393"	"2261"	"28"	FALSE
"decreased and nonspecific blood pressure disorders and shock"	"EDNRA"	"Receptor, Endothelin A"	"254393"	"2741"	"42"	FALSE
"decreased and nonspecific blood pressure disorders and shock"	"ADORA2A"	"Receptor, Adenosine A2A"	"254393"	"2325"	"43"	FALSE
"decreased and nonspecific blood pressure disorders and shock"	"NTSR1"	"Receptors, Neurotensin"	"254393"	"1049"	"2"	FALSE
"decreased and nonspecific blood pressure disorders and shock"	"OPRD1"	"Receptors, Opioid, delta"	"254393"	"4485"	"23"	FALSE
"decreased and nonspecific blood pressure disorders and shock"	"ESR1"	"Receptors, Estrogen"	"254393"	"48067"	"48"	FALSE
"decreased and nonspecific blood pressure disorders and shock"	"TBXA2R"	"Receptors, Thromboxane A2, Prostaglandin H2"	"254393"	"592"	"7"	FALSE
"decreased and nonspecific blood pressure disorders and shock"	"OPRM1"	"Receptors, Opioid, mu"	"254393"	"8769"	"21"	FALSE
"decreased and nonspecific blood pressure disorders and shock"	"SLC6A2"	"Norepinephrine Plasma Membrane Transport Proteins"	"254393"	"1388"	"24"	FALSE
"decreased and nonspecific blood pressure disorders and shock"	"SLC6A4"	"Serotonin Plasma Membrane Transport Proteins"	"254393"	"6470"	"6"	FALSE
"decreased and nonspecific blood pressure disorders and shock"	"DRD1"	"Receptors, Dopamine D1"	"254393"	"7121"	"11"	FALSE
"decreased and nonspecific blood pressure disorders and shock"	"HRH1"	"Receptors, Histamine H1"	"254393"	"2208"	"34"	FALSE
"embolism and thrombosis"	"AR"	"Receptors, Androgen"	"212621"	"14984"	"3"	FALSE
"embolism and thrombosis"	"NR3C1"	"Receptors, Glucocorticoid"	"212621"	"12736"	"7"	TRUE
"embolism and thrombosis"	"HTR3A"	"Receptors, Serotonin, 5-HT3"	"212621"	"1657"	"0"	FALSE
"embolism and thrombosis"	"PDE3A"	"Cyclic Nucleotide Phosphodiesterases, Type 3"	"212621"	"855"	"12"	FALSE
"embolism and thrombosis"	"PTGS2"	"Cyclooxygenase 2"	"212621"	"22509"	"91"	FALSE
"embolism and thrombosis"	"PDE4D"	"Cyclic Nucleotide Phosphodiesterases, Type 4"	"212621"	"1839"	"7"	FALSE
"embolism and thrombosis"	"ADRA1A"	"Receptors, Adrenergic, alpha-1"	"212621"	"3624"	"1"	FALSE
"embolism and thrombosis"	"KCNH2"	"ERG1 Potassium Channel"	"212621"	"1772"	"0"	FALSE
"embolism and thrombosis"	"SLC29A1"	"Equilibrative Nucleoside Transporter 1"	"212621"	"480"	"1"	FALSE
"embolism and thrombosis"	"HTR2A"	"Receptor, Serotonin, 5-HT2A"	"212621"	"3015"	"12"	FALSE
"embolism and thrombosis"	"SCN5A"	"NAV1.5 Voltage-Gated Sodium Channel"	"212621"	"1523"	"1"	FALSE
"embolism and thrombosis"	"ABCB11"	"ATP Binding Cassette Transporter, Subfamily B, Member 11"	"212621"	"554"	"0"	FALSE
"embolism and thrombosis"	"MAOA"	"Monoamine Oxidase"	"212621"	"11015"	"2"	FALSE
"embolism and thrombosis"	"PGR"	"Receptors, Progesterone"	"212621"	"18606"	"6"	TRUE
"embolism and thrombosis"	"ADRB2"	"Receptors, Adrenergic, beta-2"	"212621"	"4272"	"3"	FALSE
"embolism and thrombosis"	"GABRA1"	"Receptors, GABA-A"	"212621"	"18704"	"7"	FALSE
"embolism and thrombosis"	"HTR2B"	"Receptor, Serotonin, 5-HT2B"	"212621"	"424"	"0"	FALSE
"embolism and thrombosis"	"AGTR1"	"Receptor, Angiotensin, Type 1"	"212621"	"6781"	"21"	FALSE
"embolism and thrombosis"	"ADORA3"	"Receptor, Adenosine A3"	"212621"	"746"	"0"	FALSE
"embolism and thrombosis"	"KDR"	"Vascular Endothelial Growth Factor Receptor-2"	"212621"	"6442"	"21"	FALSE
"embolism and thrombosis"	"ACHE"	"Acetylcholinesterase"	"212621"	"21600"	"10"	FALSE
"embolism and thrombosis"	"CHRM1"	"Receptor, Muscarinic M1"	"212621"	"1272"	"1"	FALSE
"embolism and thrombosis"	"GRIN1"	"Receptors, N-Methyl-D-Aspartate"	"212621"	"26904"	"25"	FALSE
"embolism and thrombosis"	"SLC6A3"	"Dopamine Plasma Membrane Transport Proteins"	"212621"	"5639"	"0"	FALSE
"embolism and thrombosis"	"ADRA2A"	"Receptors, Adrenergic, alpha-2"	"212621"	"3568"	"2"	FALSE
"embolism and thrombosis"	"CNR1"	"Receptor, Cannabinoid, CB1"	"212621"	"5259"	"1"	FALSE
"embolism and thrombosis"	"ADORA1"	"Receptor, Adenosine A1"	"212621"	"1347"	"0"	FALSE
"embolism and thrombosis"	"EDNRB"	"Receptor, Endothelin B"	"212621"	"2261"	"9"	FALSE
"embolism and thrombosis"	"EDNRA"	"Receptor, Endothelin A"	"212621"	"2741"	"11"	FALSE
"embolism and thrombosis"	"ADORA2A"	"Receptor, Adenosine A2A"	"212621"	"2325"	"5"	FALSE
"embolism and thrombosis"	"NTSR1"	"Receptors, Neurotensin"	"212621"	"1049"	"0"	FALSE
"embolism and thrombosis"	"OPRD1"	"Receptors, Opioid, delta"	"212621"	"4485"	"0"	FALSE
"embolism and thrombosis"	"ESR1"	"Receptors, Estrogen"	"212621"	"48067"	"51"	FALSE
"embolism and thrombosis"	"TBXA2R"	"Receptors, Thromboxane A2, Prostaglandin H2"	"212621"	"592"	"19"	FALSE
"embolism and thrombosis"	"OPRM1"	"Receptors, Opioid, mu"	"212621"	"8769"	"0"	FALSE
"embolism and thrombosis"	"SLC6A2"	"Norepinephrine Plasma Membrane Transport Proteins"	"212621"	"1388"	"0"	FALSE
"embolism and thrombosis"	"SLC6A4"	"Serotonin Plasma Membrane Transport Proteins"	"212621"	"6470"	"8"	FALSE
"embolism and thrombosis"	"DRD1"	"Receptors, Dopamine D1"	"212621"	"7121"	"1"	FALSE
"embolism and thrombosis"	"HRH1"	"Receptors, Histamine H1"	"212621"	"2208"	"0"	FALSE
"lymphatic vessel disorders"	"AR"	"Receptors, Androgen"	"388247"	"14984"	"44"	FALSE
"lymphatic vessel disorders"	"NR3C1"	"Receptors, Glucocorticoid"	"388247"	"12736"	"392"	FALSE
"lymphatic vessel disorders"	"HTR3A"	"Receptors, Serotonin, 5-HT3"	"388247"	"1657"	"1"	FALSE
"lymphatic vessel disorders"	"PDE3A"	"Cyclic Nucleotide Phosphodiesterases, Type 3"	"388247"	"855"	"6"	FALSE
"lymphatic vessel disorders"	"PTGS2"	"Cyclooxygenase 2"	"388247"	"22509"	"117"	FALSE
"lymphatic vessel disorders"	"PDE4D"	"Cyclic Nucleotide Phosphodiesterases, Type 4"	"388247"	"1839"	"26"	FALSE
"lymphatic vessel disorders"	"ADRA1A"	"Receptors, Adrenergic, alpha-1"	"388247"	"3624"	"1"	FALSE
"lymphatic vessel disorders"	"KCNH2"	"ERG1 Potassium Channel"	"388247"	"1772"	"5"	FALSE
"lymphatic vessel disorders"	"SLC29A1"	"Equilibrative Nucleoside Transporter 1"	"388247"	"480"	"21"	TRUE
"lymphatic vessel disorders"	"HTR2A"	"Receptor, Serotonin, 5-HT2A"	"388247"	"3015"	"1"	FALSE
"lymphatic vessel disorders"	"SCN5A"	"NAV1.5 Voltage-Gated Sodium Channel"	"388247"	"1523"	"0"	FALSE
"lymphatic vessel disorders"	"ABCB11"	"ATP Binding Cassette Transporter, Subfamily B, Member 11"	"388247"	"554"	"0"	FALSE
"lymphatic vessel disorders"	"MAOA"	"Monoamine Oxidase"	"388247"	"11015"	"17"	FALSE
"lymphatic vessel disorders"	"PGR"	"Receptors, Progesterone"	"388247"	"18606"	"60"	FALSE
"lymphatic vessel disorders"	"ADRB2"	"Receptors, Adrenergic, beta-2"	"388247"	"4272"	"6"	FALSE
"lymphatic vessel disorders"	"GABRA1"	"Receptors, GABA-A"	"388247"	"18704"	"16"	FALSE
"lymphatic vessel disorders"	"HTR2B"	"Receptor, Serotonin, 5-HT2B"	"388247"	"424"	"0"	FALSE
"lymphatic vessel disorders"	"AGTR1"	"Receptor, Angiotensin, Type 1"	"388247"	"6781"	"6"	FALSE
"lymphatic vessel disorders"	"ADORA3"	"Receptor, Adenosine A3"	"388247"	"746"	"2"	FALSE
"lymphatic vessel disorders"	"KDR"	"Vascular Endothelial Growth Factor Receptor-2"	"388247"	"6442"	"62"	FALSE
"lymphatic vessel disorders"	"ACHE"	"Acetylcholinesterase"	"388247"	"21600"	"32"	FALSE
"lymphatic vessel disorders"	"CHRM1"	"Receptor, Muscarinic M1"	"388247"	"1272"	"0"	FALSE
"lymphatic vessel disorders"	"GRIN1"	"Receptors, N-Methyl-D-Aspartate"	"388247"	"26904"	"10"	FALSE
"lymphatic vessel disorders"	"SLC6A3"	"Dopamine Plasma Membrane Transport Proteins"	"388247"	"5639"	"2"	FALSE
"lymphatic vessel disorders"	"ADRA2A"	"Receptors, Adrenergic, alpha-2"	"388247"	"3568"	"0"	FALSE
"lymphatic vessel disorders"	"CNR1"	"Receptor, Cannabinoid, CB1"	"388247"	"5259"	"7"	FALSE
"lymphatic vessel disorders"	"ADORA1"	"Receptor, Adenosine A1"	"388247"	"1347"	"2"	FALSE
"lymphatic vessel disorders"	"EDNRB"	"Receptor, Endothelin B"	"388247"	"2261"	"3"	FALSE
